address,cost,cuisine,lat,link,lng,phone,rating_number,rating_text,subzone,title,type,votes,groupon,color,cost_2,cuisine_color
" 339 B Anzac Parade, Kingsford, Sydney",20,['Cafe'],-33.9233905,https://www.zomato.com/sydney/caffe-belle-kingsford,151.2269309,Not available for this place,,,Kingsford,Caffe Belle,['Café'],,FALSE,#000000,2.926829268,#6f706b
" Harbourside Shopping Centre, 2/10 Darling Drive, Darling Harbour, Sydney",,"['Malaysian', 'BBQ', 'Hot Pot']",-33.871968,https://www.zomato.com/sydney/charcoal-house-darling-harbour,151.198867,Not available for this place,,,"Harbourside Shopping Centre, Darling Harbour",Charcoal House,['Casual Dining'],,FALSE,#000000,,#6f706b
" Food Court, FC3, Level 1, Hunter Connection, 7-13 Hunter Street, CBD, Sydney",30,['Sushi'],-33.8656678,https://www.zomato.com/sydney/sushi-corner-cbd,151.2078593,Not available for this place,,,"Hunter Connection, CBD",Sushi Corner,['Food Court'],,FALSE,#000000,3.699186992,#6f706b
" Food Court, Level 1, Bankstown Central, Stacey Street, Bankstown, Sydney",35,"['Middle Eastern', 'Turkish', 'Indian']",-33.9162285,https://www.zomato.com/sydney/aladdins-bankstown,151.0384083,02 9790 0722,,,"Bankstown Central, Bankstown ",Aladdin's,['Food Court'],,FALSE,#000000,4.085365854,#dee82c
" Level 3, The Light Brigade, Corner Oxford Street and Jersey Road, Woollahra, Sydney",100,['Bar Food'],-33.888549,https://www.zomato.com/sydney/brigade-rooftop-the-light-brigade-woollahra,151.232166,02 9357 0888,,,"The Light Brigade Hotel, Woollahra",Brigade Rooftop - The Light Brigade,"['Bar', 'Casual Dining']",,FALSE,#000000,9.105691057,#6f706b
" 4 Daydream Street,   Mona Vale, Warriewood, Sydney",,"['Cafe', 'Australian', 'Coffee and Tea']",-33.6774192,https://www.zomato.com/sydney/cafe-quattro-warriewood,151.2862748,02 9997 1155,,,Warriewood,Cafe Quattro,['Café'],,FALSE,#000000,,#4186f4
" 23 Betty Cuthbert Avenue, Ermington, Sydney",20,"['Vietnamese', 'Sandwich']",-33.8142772,https://www.zomato.com/sydney/nhu-y-kings-hot-bread-ermington,151.0540387,02 9898 1512,,,Ermington,Nhu Y King's Hot Bread,['Fast Food'],,FALSE,#000000,2.926829268,#6f706b
" 20 Bridge Street, Pymble, Sydney",30,"['Asian', 'Cafe']",-33.7510232,https://www.zomato.com/sydney/bridge-street-cafe-pymble,151.1451374,02 9488 7506,,,Pymble,Bridge Street Cafe,['Café'],,FALSE,#000000,3.699186992,#6f706b
" 37 Kingsway, Cronulla, Sydney",55,"['Pizza', 'Fast Food']",-34.0507188,https://www.zomato.com/sydney/als-pizza-ribs-cronulla,151.1518706,"02 9523 3556, 02 9523 3558",,,Cronulla,Al's Pizza & Ribs,['Casual Dining'],,FALSE,#000000,5.630081301,#6f706b
" 530 Mayfield Rd, Mayfield, Oberon, Sydney",40,"['Italian', 'Pizza', 'Cafe']",-33.665617,https://www.zomato.com/sydney/mayfield-garden-cafe-produce-store-oberon,149.778885,02 6336 3131,,,Oberon,Mayfield Garden Cafe & Produce Store,['Café'],,FALSE,#000000,4.471544715,#6f706b
" 115 Forest Street, Glebe, Sydney",20,"['Cafe', 'Chinese']",-33.8832123,https://www.zomato.com/sydney/east-west-glebe,151.1842087,02 9552 4068,,,Glebe,East & West,['Café'],,FALSE,#000000,2.926829268,#f45042
" 153 Phillip Street, Waterloo, Sydney",45,['Pub Food'],-33.8966116,https://www.zomato.com/sydney/grosvenor-hotel-waterloo,151.2084564,02 9698 2904,3,Average,Waterloo,Grosvenor Hotel,['Pub'],10,FALSE,#fdab66,4.857723577,#6f706b
" Shop 2, 20 Main Street, Blacktown, Sydney",30,['Filipino'],-33.769084,https://www.zomato.com/sydney/fillem-up-blacktown,150.9073281,02 9622 1452,,,Blacktown,Fill'em Up,['Fast Food'],,FALSE,#000000,3.699186992,#6f706b
" 69 Dunmore Street, Wentworthville, Parramatta, Sydney",40,['Indian'],-33.8072465,https://www.zomato.com/sydney/chowpati-parramatta,150.9702363,(02) 8626 5856,,,Parramatta,Chowpati,['Casual Dining'],,FALSE,#000000,4.471544715,#6f706b
" 96 The Crescent, Homebush, Sydney",25,"['BBQ', 'Chinese']",-33.8655322,https://www.zomato.com/sydney/fantastic-bbq-homebush,151.0705795,02 9764 4757,,,Homebush,Fantastic BBQ,['Fast Food'],,FALSE,#000000,3.31300813,#f45042
" 308 Rocky Point Road, Ramsgate, Sydney",75,['Lebanese'],-33.984473,https://www.zomato.com/sydney/rockys-lebanese-cuisine-ramsgate,151.136589,02 9529 6006,,,Ramsgate,Rocky's Lebanese Cuisine,['Casual Dining'],,FALSE,#000000,7.174796748,#dee82c
" 31 Dalley Avenue, Botany Bay, Sydney",25,"['Fast Food', 'Burger', 'Charcoal Chicken']",-33.9424298,https://www.zomato.com/sydney/chicken-feast-botany-bay,151.2156856,02 9666 4150,,,Botany Bay,Chicken Feast,,,FALSE,#000000,3.31300813,#6f706b
" 9A Duneba Avenue, West Pymble, Pymble, Sydney",50,"['Indian', 'Asian']",-33.7649006,https://www.zomato.com/sydney/indian-terrace-pymble,151.1384493,"02 9499 9440, 0430 890 062",,,Pymble,Indian Terrace,['Casual Dining'],,FALSE,#000000,5.243902439,#6f706b
" 116 Nareen Parade, North Narrabeen, Narrabeen, Sydney",60,"['American', 'Mexican', 'Modern Australian']",-33.7008415,https://www.zomato.com/sydney/laguna-grill-narrabeen,151.2858953,(02) 9913 8016,2.9,Average,Narrabeen,Monsoon Grill,"['Casual Dining', 'Bar']",7,FALSE,#fdb475,6.016260163,#4186f4
" 4A, Bachell Ave Lidcombe, Lidcombe, Sydney",30,"['Burger', 'Cafe', 'Grill', 'Pizza', 'Sandwich']",-33.860949,https://www.zomato.com/sydney/one-stop-cafe-grill-lidcombe,151.055476,02 9649 8855,,,Lidcombe,One Stop Cafe & Grill,"['Café', 'Casual Dining']",,FALSE,#000000,3.699186992,#6f706b
" Shop 4, 136 Willoughby Road, Crows Nest, Sydney",15,"['Australian', 'Cafe']",-33.8235886,https://www.zomato.com/sydney/ruby-lane-espresso-crows-nest,151.2006698,0438 664 999,,,Crows Nest,Ruby Lane Espresso,['Café'],,FALSE,#000000,2.540650407,#4186f4
" 69 O'Brien Street, Bondi Beach, Sydney Bondi Beach",35,['Pizza'],-33.888838,https://www.zomato.com/sydney/bondi-pizza-gallery-bondi-beach,151.267464,(02) 9130 1036,,,Bondi Beach,Bondi Pizza Gallery,['Casual Dining'],,FALSE,#000000,4.085365854,#6f706b
" 122A Narrabeen Park Parade, Warriewood, Sydney",40,"['Cafe', 'Modern Australian']",-33.6916219,https://www.zomato.com/sydney/sunrise-cafe-warriewood,151.3070913,02 9997 2515,,,Warriewood,Sunrise Cafe,['Café'],,FALSE,#000000,4.471544715,#4186f4
" Food Court, Pavilion On George, 580 George Street, CBD, Sydney",30,"['Sandwich', 'Grill']",-33.8748271,https://www.zomato.com/sydney/roast-grill-kitchen-cbd,151.2071165,Not available for this place,,,"Pavilion On George, CBD",Roast + Grill Kitchen,['Food Court'],,FALSE,#000000,3.699186992,#6f706b
" 175 Oxford Street, Darlinghurst, Sydney",50,['Bar Food'],-33.8803869,https://www.zomato.com/sydney/stonewall-hotel-darlinghurst,151.2163231,02 9360 1963,,,Darlinghurst,Stonewall Hotel,['Bar'],,FALSE,#000000,5.243902439,#6f706b
" 167, Military Road, Neutral Bay, Sydney",30,"['Cafe', 'Burger']",-33.8315959,https://www.zomato.com/sydney/lavanderia-espresso-neutral-bay,151.2220606,Not available for this place,,,Neutral Bay,Lavanderia Espresso,['Café'],,FALSE,#000000,3.699186992,#6f706b
" Level 2, 243 Pyrmont Street, Pyrmont, Sydney",,['Cafe'],-33.8740515,https://www.zomato.com/sydney/canvas-cafe-pyrmont,151.1972356,02 9660 8584,,,Pyrmont,Canvas Cafe,['Café'],,FALSE,#000000,,#6f706b
" 184A Victoria Road, Gladesville, Sydney",40,['Cafe'],-33.8318231,https://www.zomato.com/sydney/cru-espresso-gladesville,151.1266288,02 8960 3232,,,Gladesville,Cru Espresso,['Café'],,FALSE,#000000,4.471544715,#6f706b
" 15 Addison Road, Marrickville, Sydney",55,['Thai'],-33.9037814,https://www.zomato.com/sydney/thai-bites-marrickville,151.1678785,Not available for this place,,,Marrickville,Thai Bites,['Casual Dining'],,FALSE,#000000,5.630081301,#6f706b
" 77 Brighton Street, Petersham, Sydney",40,"['Modern Australian', 'Bar Food']",-33.8929512,https://www.zomato.com/sydney/petersham-bowling-club-petersham,151.1524499,(02) 9569 4639,,,Petersham,Petersham Bowling Club,['Bar'],,FALSE,#000000,4.471544715,#4186f4
" 282 Kingsgrove Road, Kingsgrove, Sydney",55,['Indian'],-33.9423099,https://www.zomato.com/sydney/all-indian-flavour-kingsgrove,151.10174,02 9502 2622,,,Kingsgrove,All Indian Flavour,['Casual Dining'],,FALSE,#000000,5.630081301,#6f706b
" Food Court, Seven Hills Plaza, Corner of Prospect Highway And Federal Road, Seven Hills, Sydney",35,['Cafe'],-33.775246,https://www.zomato.com/sydney/leaf-cafe-seven-hills,150.931743,02 8625 1820,,,Seven Hills,Leaf Cafe,['Food Court'],,FALSE,#000000,4.085365854,#6f706b
" 38 President Avenue, Caringbah, Sydney",45,['Pizza'],-34.0431975,https://www.zomato.com/sydney/crave-gourmet-pizza-co-caringbah,151.1212985,02 9540 5233,,,Caringbah,Crave Gourmet Pizza Co.,['Casual Dining'],,FALSE,#000000,4.857723577,#6f706b
" Shop 2, Ground Floor, 18 Smith Street, Parramatta, Sydney",30,"['Cafe', 'Burger']",-33.8150053,https://www.zomato.com/sydney/my-roast-parramatta,151.0064954,(02) 9687 3111,,,Parramatta,My Roast,['Café'],,FALSE,#000000,3.699186992,#6f706b
" 1/60 Rosenthal Street, Doonside, Sydney, Blacktown, Sydney",30,"['Kebab', 'Pizza']",-33.7729433,https://www.zomato.com/sydney/best-west-kebabs-blacktown,150.8767012,02 9622 1000,,,Blacktown,Brothers Oz Kebabs,['Casual Dining'],,FALSE,#000000,3.699186992,#6f706b
" 164 Main St, Blacktown, Sydney",35,"['Chinese', 'Thai']",-33.7730421,https://www.zomato.com/sydney/golden-ma-lun-restaurant-blacktown,150.9132614,02 9622 4154,,,Blacktown,Golden Ma Lun Restaurant,['Casual Dining'],,FALSE,#000000,4.085365854,#f45042
" Food Court, Level 3, Macarthur Square Shopping Centre, 200 Gilchrist Drive, NSW, Campbelltown, Sydney",40,['Asian'],-34.074829,https://www.zomato.com/sydney/china-joes-campbelltown,150.797835,02 4626 8989,,,"Macarthur Square Shopping Centre, Campbeltown",China Joes,['Food Court'],,FALSE,#000000,4.471544715,#6f706b
" Shop 4, 120 Narrabeen Park Parade, Warriewood, Sydney",50,['Vietnamese'],-33.6918113,https://www.zomato.com/sydney/oceanviews-warriewood,151.3070294,02 9979 9449,2.5,Average,Warriewood,Oceanviews,['Casual Dining'],13,FALSE,#fdd5ab,5.243902439,#6f706b
" 69 Howard Avenue, Dee Why, Sydney",60,"['Pizza', 'Italian']",-33.7534837,https://www.zomato.com/sydney/buonissimo-pizza-dee-why,151.2919713,02 9972 2282,2.9,Average,Dee Why,Buonissimo Pizza,['Casual Dining'],8,FALSE,#fdb475,6.016260163,#6f706b
" 9-11 Catherine Street, Leichhardt, Sydney",40,"['Cafe', 'Desserts']",-33.8875147,https://www.zomato.com/sydney/locantro-fine-foods-leichhardt,151.1617036,02 9568 3637,,,Leichhardt,Locantro Fine Foods,"['Café', 'Dessert Parlour']",,FALSE,#000000,4.471544715,#6f706b
" 283 Belmore Road, Riverwood, Sydney",40,['Drinks Only'],-33.9511043,https://www.zomato.com/sydney/riverwood-sports-recreation-club-riverwood-southern-sydney,151.0518447,02 9153 9560,,,Riverwood,Riverwood Sports & Recreation Club,['Pub'],,FALSE,#000000,4.471544715,#6f706b
" Shop 2/44 Woodbine Street, Balgowlah, Sydney",30,['Cafe'],-33.7864602,https://www.zomato.com/sydney/black-nectar-balgowlah,151.2511388,02 9907 6477,,,Balgowlah,Black Nectar,['Café'],,FALSE,#000000,3.699186992,#6f706b
" 354 Darling Street, Balmain, Sydney, Sydney",30,"['Cafe', 'Turkish', 'Modern Australian']",-33.8568445,https://www.zomato.com/sydney/cafe-zeppelin-balmain,151.178455,0416 675 204,,,Balmain,Cafe Zeppelin,['Café'],,FALSE,#000000,3.699186992,#4186f4
" 137 Main St,   Lithgow, Lithgow, Sydney",,"['Pub Food', 'Australian']",-33.4814086,https://www.zomato.com/sydney/lansdowne-hotel-lithgow,150.1563116,02 6351 3045,,,Lithgow,Lansdowne Hotel,['Pub'],,FALSE,#000000,,#4186f4
" Level 1, Stockland Merrylands Shopping Centre, McFarlane Street, Merrylands, Sydney",20,['Cafe'],-33.8346522,https://www.zomato.com/sydney/krema-bar-merrylands,150.9892875,02 9760 1811,,,"Stockland Merrylands Shopping Centre, Holroyd",Krema Bar,"['Café', 'Food Court']",,FALSE,#000000,2.926829268,#6f706b
" 68 Darlinghurst Road, Potts Point, Sydney",70,['Indian'],-33.8745674,https://www.zomato.com/sydney/the-indian-spoon-potts-point,151.2231531,02 8065 4328,,,Potts Point,The Indian Spoon,['Casual Dining'],,FALSE,#000000,6.788617886,#6f706b
" 259 The Boulevarde, Fairfield Heights, Fairfield, Sydney",20,['Charcoal Chicken'],-33.8626002,https://www.zomato.com/sydney/fairfield-heights-charcoal-chicken-fairfield,150.9385777,02 9725 4346,,,Fairfield,Fairfield Heights Charcoal Chicken,['Fast Food'],,FALSE,#000000,2.926829268,#6f706b
" 9-11 Amy Street, Regents Park, Berala, Sydney",40,"['Charcoal Chicken', 'Lebanese']",-33.883506,https://www.zomato.com/sydney/al-tazah-charcoal-chicken-berala,151.0254263,02 8730 2757,,,Berala,Al Tazah Charcoal Chicken,['Fast Food'],,FALSE,#000000,4.471544715,#dee82c
" 1 Narrabeen Park Parade, Narrabeen, Sydney",50,"['Cafe', 'Chinese']",-33.7013977,https://www.zomato.com/sydney/narrabeen-modern-chinese-narrabeen,151.3058769,02 9970 5599,,,Narrabeen,Narrabeen Modern Chinese,"['Casual Dining', 'Café']",,FALSE,#000000,5.243902439,#f45042
" Shop 9 /2 Memorial Avenue, St Ives, Sydney",50,['Thai'],-33.7297346,https://www.zomato.com/sydney/land-of-smiles-st-ives,151.1606327,0403 144 555,,,St Ives,Land of Smiles,"['Café', 'Casual Dining']",,FALSE,#000000,5.243902439,#6f706b
" Shop 46, 357 Waterloo Road, Greenacre, Sydney",60,['Thai'],-33.8931544,https://www.zomato.com/sydney/thaitanic-greenacre,151.0612658,02 9642 7035,,,"Chullora Marketplace, Greenacre",Thaitanic,['Casual Dining'],,FALSE,#000000,6.016260163,#6f706b
" 832 Anzac Parade, Maroubra, Sydney",45,['Pub Food'],-33.9440053,https://www.zomato.com/sydney/the-glasshouse-hotel-maroubra,151.2396856,02 9314 1800,,,Maroubra,The Glasshouse Hotel,['Pub'],,FALSE,#000000,4.857723577,#6f706b
" Corner Horsley Drive and Court Road, Fairfield, Sydney",35,['Pizza'],-33.8710436,https://www.zomato.com/sydney/pizza-on-the-horsley-fairfield,150.9622268,02 9723 5464,,,Fairfield,Pizza on the horsley,['Casual Dining'],,FALSE,#000000,4.085365854,#6f706b
" Shop 9, Bangor Shopping Center, 121 Yala Road, Bangor, Sydney",45,['Thai'],-34.0181579,https://www.zomato.com/sydney/dish-8-thai-bangor,151.0295157,02 8502 0279,,,Bangor,Dish 8 Thai,['Casual Dining'],,FALSE,#000000,4.857723577,#6f706b
" 2 Sager Place, East Ryde, Sydney",,['Italian'],-33.8096993,https://www.zomato.com/sydney/limpasto-1-north-ryde,151.1320575,02 9889 7770,,,North Ryde,L'Impasto,['Casual Dining'],,FALSE,#000000,,#6f706b
" 159 Redfern Street, Redfern, Redfern, Sydney",45,['Chinese'],-33.892308,https://www.zomato.com/sydney/billys-kitchen-at-club-redfern-redfern,151.199641,02 9699 9928,,,Redfern,Billy's Kitchen at Club Redfern,['Casual Dining'],,FALSE,#000000,4.857723577,#f45042
" 1423A Pittwater Road, Narrabeen, Sydney",55,['Seafood'],-33.7132695,https://www.zomato.com/sydney/off-the-hook-narrabeen,151.2968072,02 9913 1872,,,Narrabeen,Off The Hook,['Casual Dining'],,FALSE,#000000,5.630081301,#6f706b
" 310 Rocky Point Road, Sans Souci, Sydney",60,['Thai'],-33.9845125,https://www.zomato.com/sydney/thong-u-rai-sans-souci,151.1365286,02 9529 7474,3.1,Average,Sans Souci,Thong-U-Rai,['Casual Dining'],13,FALSE,#fda25a,6.016260163,#6f706b
" 662 Crown Street, Surry Hills, Sydney",35,['Turkish'],-33.8912872,https://www.zomato.com/sydney/lezzet-surry-hills,151.2131097,02 8084 0843,,,Surry Hills,Lezzet,['Fast Food'],,FALSE,#000000,4.085365854,#6f706b
" 4-18 Park Street,Pittwater Mall, Mona Vale, Sydney",20,['Cafe'],-33.675935,https://www.zomato.com/sydney/lighthouse-speciality-coffee-mona-vale,151.305299,04 1177 8012,,,Mona Vale,Lighthouse speciality coffee,['Café'],,FALSE,#000000,2.926829268,#6f706b
" 249 Livingstone Road, Marrickville, Sydney",12,['Cafe'],-33.9125747,https://www.zomato.com/sydney/3-things-cafe-marrickville,151.1470191,02 9559 4595,3.2,Average,Marrickville,3 Things Cafe,['Café'],15,FALSE,#fd9a4e,2.308943089,#6f706b
" 5 Rowley Street, Seven Hills, Sydney",60,['Indian'],-33.7720304,https://www.zomato.com/sydney/desi-dhaba-seven-hills,150.9353139,(02) 8809 4909,,,Seven Hills,Desi Dhaba,['Casual Dining'],,FALSE,#000000,6.016260163,#6f706b
" 459 Merrylands Road, Merrylands, Sydney",40,"['Pizza', 'Italian']",-33.8325639,https://www.zomato.com/sydney/omg-pizza-pasta-merrylands,150.9715782,02 8628 0952,,,Merrylands,OMG Pizza & Pasta,['Casual Dining'],,FALSE,#000000,4.471544715,#6f706b
" Food Court, Third Floor, Roselands Shopping Centre, Roselands Drive, Roselands, Sydney",25,['Australian'],-33.9357743,https://www.zomato.com/sydney/roasts-spuds-roselands,151.0686045,02 9758 5910,,,"Roselands Shopping Centre, Roseland",Roasts & Spuds,['Food Court'],,FALSE,#000000,3.31300813,#4186f4
" 423 Forest Road, Bexley, Sydney",45,"['Chinese', 'Asian']",-33.9486389,https://www.zomato.com/sydney/bexley-golden-palace-chinese-restaurant-bexley,151.1273555,02 9567 1717,,,Bexley,Bexley Golden Palace Chinese Restaurant,['Casual Dining'],,FALSE,#000000,4.857723577,#f45042
" Shop 1A, 12 Shelley Street, Darling Harbour, Sydney",25,['Cafe'],-33.866338,https://www.zomato.com/sydney/bon-bon-darling-harbour,151.2028921,Not available for this place,,,Darling Harbour,Bon Bon,['Café'],,FALSE,#000000,3.31300813,#6f706b
" 38 Amy Street, Regents Park, Berala, Sydney",15,"['Bakery', 'Vietnamese']",-33.8841356,https://www.zomato.com/sydney/lucky-hot-bread-berala,151.0261091,02 9644 2145,,,Berala,Lucky Hot Bread,['Bakery'],,FALSE,#000000,2.540650407,#6f706b
" Shop 36-37 Chester Square, Chester Hill, Sydney",50,['Thai'],-33.8874177,https://www.zomato.com/sydney/five-stars-thaitanic-chester-hill,151.0001891,02 9743 8652,,,Chester Hill,Five Stars Thaitanic,['Casual Dining'],,FALSE,#000000,5.243902439,#6f706b
" 95 Norton Street, Leichhardt, Sydney",75,['Thai'],-33.8851636,https://www.zomato.com/sydney/the-leichhardt-hotel-leichhardt,151.15759,02 9518 3476,,,Leichhardt,The Leichhardt Hotel,"['Bar', 'Casual Dining']",,FALSE,#000000,7.174796748,#6f706b
" Food Court, Marrickville Metro Shopping Centre, 34 Victoria Road, Marrickville, Sydney",30,"['Sushi', 'Japanese']",-33.9067636,https://www.zomato.com/sydney/sushi-bar-marrickville,151.1718231,02 9550 1553,,,"Marrickville Metro Shopping Centre, Marrickville",Sushi Bar,['Fast Food'],,FALSE,#000000,3.699186992,#6f706b
" 1012 Forest Road, Corner Of Chivers Avenue, Lugarno, Sydney",50,"['Italian', 'Pizza']",,https://www.zomato.com/sydney/lugarno-pizzeria-lugarno,,"02 9584 1688, 02 9584 1488",,,Lugarno,Lugarno Pizzeria,['Casual Dining'],,FALSE,#000000,5.243902439,#6f706b
" South Maroubra Shopping Village, 4 Meagher Avenue, Maroubra, Sydney",25,"['Bakery', 'Sandwich']",-33.9513759,https://www.zomato.com/sydney/south-maroubra-hot-bread-maroubra,151.2496148,02 9661 3875,,,Maroubra,South Maroubra Hot Bread,['Bakery'],,FALSE,#000000,3.31300813,#6f706b
" Healthy Life Store, 143 King Street, CBD, Sydney",25,"['Cafe', 'Healthy Food']",-33.8690746,https://www.zomato.com/sydney/vim-tonic-cbd,151.2091501,(02) 9233 8433,,,CBD,Vim & Tonic,['Café'],,FALSE,#000000,3.31300813,#6f706b
" Glenquarie Shopping Mall food court, Macquarie Fields, Sydney",25,['Japanese'],-33.985469,https://www.zomato.com/sydney/sushi-people-macquarie-fields,150.891684,02 8740 4817,,,Macquarie Fields,Sushi People,['Food Court'],,FALSE,#000000,3.31300813,#6f706b
" 11, 84-86 Riverside Road, Chipping Norton, Sydney",35,['Modern Australian'],-33.915642,https://www.zomato.com/sydney/parkview-cafe-and-catering-moorebank,150.9678719,02 9725 7778,,,Moorebank,Parkview Cafe and Catering,['Café'],,FALSE,#000000,4.085365854,#4186f4
" Shop 10, 226-240 Queen Street, Campbelltown, Sydney",70,['Indian'],-34.0682144,https://www.zomato.com/sydney/namaste-indian-cuisine-campbelltown,150.8136927,02 4625 0474,,,Campbelltown,Namaste Indian Cuisine,['Casual Dining'],,FALSE,#000000,6.788617886,#6f706b
" 91 The Hermitage Way, Gledswood Hills",65,['Modern Australian'],-34.0123891,https://www.zomato.com/sydney/bistro-country-club-camden,150.7738229,02 9606 5301,,,Camden,Bistro Country Club,['Casual Dining'],,FALSE,#000000,6.402439024,#4186f4
" Balgowlah RSL Club, 30-38 Ethel Street, Seaforth, Sydney",45,['Pub Food'],-33.7974311,https://www.zomato.com/sydney/bistro-seaforth-balgowlah-rsl-club-seaforth,151.2520284,02 9949 5477,2.6,Average,Balgowlah RSL,Bistro Seaforth - Balgowlah RSL Club,['Casual Dining'],7,FALSE,#fdce9e,4.857723577,#6f706b
" 17 Sydenham Road, Brookvale, Sydney",,['Cafe'],-33.7640763,https://www.zomato.com/sydney/beyond-cafe-brookvale,151.2736758,Not available for this place,,,Brookvale,Beyond Cafe,['Café'],,FALSE,#000000,,#6f706b
" 61A Macpherson Street, Bronte, Sydney",10,['Cafe'],-33.905791,https://www.zomato.com/sydney/sues-cafe-bronte,151.2585835,Not available for this place,,,Bronte,Sue's Cafe,['Café'],,FALSE,#000000,2.154471545,#6f706b
" 137 Pitt Street, CBD, Sydney",30,"['Cafe', 'Australian']",-33.8306086,https://www.zomato.com/sydney/pitt-stop-shop-cbd,150.9927891,02 9247 3857,3,Average,CBD,Pitt Stop Shop,"['Casual Dining', 'Café']",7,FALSE,#fdab66,3.699186992,#4186f4
